Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7960061376657,,,,,15.0726038392926,,,,,14.3208450870944,,,,,12.1558143148977,,,,,15.3356900899994,14.6461352462332,14.5629919954282,15.6359167040846,16.7488618336665,14.7365481994145,14.6340083732708,
PFC gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,0,,,0,,0,,,,,,,
Nitrous oxide emissions (% change from 1990),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.4987352537341,-35.1096742657418,-40.1587241660921,-31.4428042594031,-37.0363010990277,-42.2546461790356,-45.591072659822,-40.3681574047764,-40.6554823223642,-19.0170944416736,-40.5809685989234,-36.5941863399455,-38.7954210820187,-34.0330999894687,-34.2220667921146,-31.046788657223,-31.3907440046258,-28.8676099772882,-26.9566807017404,-27.9813934264987,-27.2612073607636,-26.5410212950286,,,,,
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,741.8982,756.0311,756.8061,803.6471,819.4943,818.462,925.2384,1007.1559,1207.7662,1229.9033,1239.9442,1287.8175,1254.6661,1481.1087,1463.5875,1467.6981,1542.715,1487.7582,1544.5967,1694.6119,1560.1153,1006.2941,1012.3639,933.5929,1069.5713,982.3063,900.8941,848.842,930.3255,925.8429,1263.4267,927.0054,989.2038,954.862,1029.1597,1026.2116,1075.7496,1070.3835,1109.7473,1139.56,1123.5733,1134.809033,1146.044766,,,,,
Nitrous oxide emissions in energy sector (% of total),,,,,,,,,,,4.48010149505687,4.39625575588094,4.62108589241022,4.18310722455167,4.20665806705428,4.27609165972275,3.94009210491047,3.71352760481272,3.34663821027613,3.63852057881298,3.6659371421714,3.17738871035686,3.35210095594358,2.99184934603382,3.30139213132115,3.1609630035632,2.97635089922636,3.09041550501957,3.10188763228615,2.70397289485575,2.49349840938038,3.17829999907582,2.55581377595546,2.64553304400665,2.37498543575356,2.48114456264813,2.65614893104528,2.53606624059601,2.40818262941304,6.84264673423537,5.03833263077312,6.9026954627233,6.71012118534118,4.90061511590157,6.58821787901333,5.96255128445245,7.69018011561426,5.68474248519339,6.15079735350561,,,,,,,,,
Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),,,,,,,,,,0,33.23779235,33.23706075,34.97265992,33.6174199,34.47332308,34.99818532,36.45524515,37.40101237,40.41956514,44.75028467,45.45557497,40.918967855,42.057674332,44.312540955,48.31876256,46.393393945,45.916611775,45.97791009,47.911654006,45.821846449,38.90145019,31.983045371,25.874136019,24.698508666,25.4021626,24.372439351,23.929089007,21.527195398,22.403937088,63.352158961,63.655639692,63.988359685,66.37677375,46.794111508,67.803283359,61.188392937,82.727081833,60.848545579,68.258307559,,,,,,,,,
Agricultural nitrous oxide emissions (% of total),,,,,,,,,,,75.9671054061056,75.4549218676322,74.9615644879184,74.925919125447,74.8378841927271,74.7534027725172,76.0686380937064,75.232947252754,75.8462086950272,76.1662131404965,75.2485814361646,75.9539671420834,77.1899002053216,67.3491013590022,69.6580985967699,68.0864786429852,66.6890635989149,68.1951189985039,68.9147468073705,68.4289339228646,68.7093760121448,73.7874539063679,66.7800198426673,78.0145232252731,80.5166690336586,82.2116327361435,81.7668188747157,81.7712709078957,80.7963249529331,76.1418259620504,56.363401192962,76.7957131964927,78.5035308901967,75.5761463541328,78.8293008461175,79.1268662622796,78.9418130576112,80.8801705837207,80.5549417151094,,,,,,,,,
Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,0,563.5985876,570.4626758,567.3136927,602.1399762,613.2921952,611.8281954,703.81625,757.713067,916.0448726,936.7707689,933.0404211,978.1484808,968.4755105,997.5133996,1019.5072238,999.3039534,1028.8221875,1014.5784749,1064.454905,1159.6048573,1071.9454877,742.5187952,676.0568133,728.3380498,861.1831837,807.5700477,736.632447,694.1088914,751.6688141,704.9536896,712.1102597,711.9004083,776.5599107,721.6479026,811.2793961,812.0090803,849.2162382,865.7280007,893.9562907,,,,,,,,,
Methane emissions (% change from 1990),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.86856487734399,-10.9145805195213,-7.95301064798819,9.30521091811414,8.70724314476867,2.80530514809811,-3.47473065929579,-6.88938970380376,-7.46340735622075,2.42799258724127,-7.92042277852812,-8.3919653233659,-2.896394132613,-3.02085623645444,-2.74484090837704,-2.42171058830919,-1.61839997487201,-1.19083142255866,-2.81747652102901,1.78290982190532,2.80073892012438,3.81856801834344,,,,,
Methane emissions (kt of CO2 equivalent),,,,,,,,,,,1763.64,1717.47,1737.08,1794.07,1815.36,1864.83,1943.17,2002.1,2113.28,2182,2228.41,2235.5,2245.35,2306.81,2327.29,2288.99,2368.58,2496.97,2606.35,2648.33,2546.96,2397.49,2268.97,2344.4,2783.96,2768.73,2618.41,2458.46,2371.49,2356.87,2608.8,2345.23,2333.22,2473.19,2470.02,2477.05,2485.28,2505.74,2516.63,2475.2,2592.37,2618.2937,2644.2174,,,,,
Energy related methane emissions (% of total),,,,,,,,,,,37.6249021835262,38.628064929521,40.2007563870696,39.8138178048462,38.9536886746232,39.7126653645099,39.1269910364225,38.3639873481563,38.0769725105135,37.8123554689804,37.0659743735705,35.6329348352972,35.9541361113383,35.9329063820297,36.8596093044306,37.6188106382599,36.7060087849672,34.6758242575843,33.7767798942583,32.2399144551704,31.16281010556,27.3947079764048,24.4522335544687,22.3991823346613,19.6172247561617,17.1738184100655,17.7977709252858,17.8996435308253,18.2031638055063,15.804364196987,14.7154640268629,15.3326195501971,16.6317761210083,19.2625138664549,22.0898809636474,22.2439234116997,23.6647456194265,24.7599921638379,25.7932682267698,,,,,,,,,
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),,,,,,,,,,0,663.567824869541,663.425426745045,698.319299048509,714.287761091403,707.149682723639,740.57369751699,760.303951722452,768.085390697438,804.673044670179,825.065596333153,825.981879538083,796.574258243068,807.296195175933,828.9038777113,857.830001381083,861.090813628705,869.411182878975,865.844928964603,880.341102774001,853.819326490614,793.70430826457,656.785384263508,554.813843680828,525.126430653801,546.135690321641,475.496662465005,466.018613684775,440.055576347928,431.6862093312,372.488318449528,383.8970255328,359.585193477088,388.05592681059,476.398566693775,545.624477778283,550.993104869508,588.135189930483,620.421027646153,649.121126175357,,,,,,,,,
Agricultural methane emissions (% of total),,,,,,,,,,,55.974638084853,55.2165509480681,53.5566523004922,53.5594659657592,54.3029938084309,53.7092694980571,54.6671848577718,54.9900653402907,55.2737451205443,55.7804271175959,56.4110760780986,57.2573515298285,57.4975967615997,57.0322524360439,56.4437847853751,55.1421557181604,56.2487763716682,58.3461028336507,59.1975706051979,60.1593707949771,60.9012535565167,64.246395028872,67.0604578899904,69.2038317629337,72.831141271051,75.5129829438228,74.4868231105241,73.6305826130254,72.3617127924136,75.0488569650838,68.7974104286009,75.2860923842494,74.2060392119908,70.9991683360069,68.8797294637154,68.7564031488874,67.3387089132013,66.1800969096311,65.0061716392082,,,,,,,,,
Agricultural methane emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,0,987.191107119701,948.327697567786,930.32189578139,960.894311051895,985.79482840073,1001.58657038062,1062.27633600076,1100.95609817796,1168.08900088344,1217.12891970594,1257.07006043196,1279.98809344932,1291.02228888658,1315.62570241991,1313.61055893156,1262.19843017312,1332.29726738406,1456.88468392541,1542.89588146858,1593.21866457462,1551.13056758306,1540.3008961777,1521.58167138652,1622.41463185022,2027.58984052955,2090.7506126605,1950.37042500828,1810.17842130818,1716.05078270081,1768.80399515297,1794.78684326134,1765.63202442313,1731.39014810201,1755.94433136929,1701.34309369966,1703.13048419951,1673.55546487801,1658.30116030339,1635.9648173238,,,,,,,,,
HFC gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,15.5,,,,,61.8,,,86.9,,105,,,,,,,
Total greenhouse gas emissions (% change from 1990),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.5481530858023,-43.963783457716,-45.4033334722851,-38.8647382866753,-42.2142753917607,-44.3216532302618,-50.5017469353407,-52.791696480374,-41.567126555719,-24.5075059668779,-38.6233205516791,-32.4822968156529,-29.5041271570367,-33.3997870636564,-25.2354198386521,-27.7661756577472,-11.0984079414599,-26.7796003127066,-27.0313171649929,-23.448186258973,-21.6007523847841,-19.923895714756,,,,,
Total greenhouse gas emissions (kt of CO2 equivalent),,,,,,,,,,,6960.8682,6950.0361,7613.2661,7348.4921,7632.6643,7873.037,8470.9784,8948.9809,9996.0562,11248.3583,11433.5842,10520.3625,10730.5261,11567.5737,12215.2375,11821.5831,12079.105,12175.4832,12603.8867,12552.7369,11112.72956,8273.6324,6227.1532,6067.1799,6793.7963,6421.5713,6187.3841,5500.607,5246.1311,6493.4872,8389.2767,6820.6244,7503.05976,7834.0157,7401.10155,8308.3856,8027.14955,9879.3935,8136.785,8108.81238694848,8506.99603431525,8712.29636455369,8898.64091140274,,,,,
"PPG, bilateral concessional (AMT, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874000,1435000,3225000,2348000,2746000,1867000,7863000,6660000,13007000,14335000,24348000,19551000,23304000,30711000,33531000,36883000,32631000,38100000,41474000,41118000,55213000,
"PPG, bilateral (AMT, current US$)",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3350000,4882000,7788000,5139000,5868000,4673000,12300000,12704000,19526000,20827000,29955000,25247000,29070000,38691000,40664000,43977000,43827000,47457000,47985000,44767000,56901000,57989000
"Net ODA provided, total (constant 2015 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Net ODA provided, total (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net ODA provided to the least developed countries (% of GNI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Net ODA provided, to the least developed countries (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Net bilateral aid flows from DAC donors, United States (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28000000,29000000,10000000,8000000,17000000,6000000,14170000,23760000,44720000,42260000,61790000,39990000,40310000,36030000,40580000,32120000,35890000,33000000,28400000,24470000,20360000,21890000,17750000,16280000,17480000,
"Net bilateral aid flows from DAC donors, Total (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3440000,7320000,9020000,321920000,384320000,212680000,100540000,113200000,181240000,139510000,179210000,369530000,228990000,214350000,207800000,264280000,216400000,257920000,265710000,256520000,329300000,316180000,301140000,333990000,285350000,214970000,268600000,268860000,188140000,
"Net bilateral aid flows from DAC donors, Sweden (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,4010000,1650000,190000,300000,440000,990000,1100000,5330000,400000,3800000,3950000,5410000,5710000,8590000,12540000,11940000,11270000,10390000,10900000,13250000,12150000,11680000,12290000,9360000,9260000,
"Net bilateral aid flows from DAC donors, Slovenia (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000,630000,230000,230000,620000,260000,390000,70000,650000,
"Net bilateral aid flows from DAC donors, Slovak Republic (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270000,,10000,,,,,40000,30000,70000,310000,350000,
"Net bilateral aid flows from DAC donors, Portugal (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,,,,0,0,30000,,,
"Net bilateral aid flows from DAC donors, Poland (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190000,,410000,460000,210000,430000,60000,100000,140000,120000,110000,60000,
"Net bilateral aid flows from DAC donors, New Zealand (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Net bilateral aid flows from DAC donors, Norway (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000,380000,540000,410000,890000,590000,1260000,2170000,6340000,3550000,3010000,5840000,5990000,8000000,6510000,5680000,5890000,4080000,1040000,2510000,2760000,1550000,1720000,1350000,1800000,570000,
"Net bilateral aid flows from DAC donors, Netherlands (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490000,2570000,2250000,6750000,4730000,7980000,7720000,5470000,1980000,3770000,11470000,11560000,12740000,11000000,9120000,5340000,6780000,18270000,8240000,4160000,380000,,,,,60000,
"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000,140000,180000,70000,750000,310000,310000,2940000,1060000,,270000,680000,920000,1470000,1990000,1660000,680000,300000,90000,40000,160000,10000,,,,
"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,80000,70000,50000,60000,110000,50000,120000,10000,10000,10000,20000,90000,7200000,100000,16940000,4480000,290000,,10000,70000,50000,,90000,-1280000,-1180000,
"Net bilateral aid flows from DAC donors, Japan (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,90000,170000,400000,400000,8850000,4090000,2700000,10790000,2680000,15170000,7090000,6720000,4030000,10670000,9820000,17630000,1910000,-1600000,-2480000,-2010000,2440000,5980000,-690000,-510000,20840000,12700000,14770000,
"Presence of peace keepers (number of troops, police, and military observers in mandate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Intentional homicides (per 100,000 people)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.68555175858664,7.96762317768731,49.8722145785992,18.6097146607852,16.1420237736862,4.19606850802538,7.0458441049344,6.92523217963026,5.33589627789091,4.22887989238631,5.00133314756953,3.11033741922536,3.47232901011837,3.10865137678158,2.86906756991665,4.31895664889773,4.8519489287956,5.37664051747254,4.24806216422323,4.0057861355291,2.2576822770573,2.69892642173124,
"Intentional homicides, male (per 100,000 male)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.47959275519039,11.4560297325112,11.2281859184593,9.24784413619714,7.1952336716378,8.61394500546629,4.70598385455373,5.34914037333037,4.93802775171597,5.25211144980497,7.32007360740683,8.14751443201603,8.91770388866349,6.79746731090802,7.05836042431605,3.52335271403182,4.33089662199703,
"Intentional homicides, female (per 100,000 female)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.841784090151191,2.52844828480441,2.52812539501959,1.3609162984632,1.23283440308754,1.3679248970148,1.50882498614177,1.58977141074328,1.27254753299917,0.473767173214016,1.29682033305076,1.5254130664221,1.79181704720955,1.65926537962911,0.898195732050249,0.967193487748077,1.03495544208961,
"Internally displaced persons, total displaced by conflict and violence (number of people)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Internally displaced persons, new displacement associated with disasters (number of cases)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,450,24,4200,3100,3500
"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battle-related deaths (number of people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,
Travel services (% of commercial service exports),,,,,,,,,,,,,,,,,,,,,6.42201834862385,8.33333333333333,3.78787878787879,3.84615384615385,3.8961038961039,4,6.875,8.96860986547085,10.1351351351351,8.2089552238806,11.1111111111111,1.08695652173913,63.4920634920635,77.7322404371585,74.3002544529262,69.3290734824281,62.5407166123778,-841.614906832298,165.093472264787,74.9289772727273,88.4397002044061,87.6325088339223,88.6558141228741,72.4194427444209,67.180856685995,67.97361398876,62.3581282391738,66.1849415926246,64.0241109916821,70.6308736825623,63.5841278522351,58.8153561123371,61.3930427910698,65.7033549685638,69.2422675439776,67.9636667811173,64.8414615875756,60.8219496054899
Transport services (% of commercial service exports),,,,,,,,,,,,,,,,,,,,,42.1100917431193,42.75,42.2727272727273,40.8461538461538,42.0779220779221,49.2,38.25,30.6726457399103,22.1959459459459,19.7014925373134,20,17.6086956521739,15.8730158730159,11.9808743169399,14.7328244274809,19.4888178913738,24.6742671009772,-381.366459627329,39.9019307385841,5.57528409090909,3.99727458550988,3.08205732234001,3.46152445464147,9.57129496666608,8.99210222031913,10.052987617344,10.070056796143,7.60870453175085,8.11175082713685,10.1502001942946,9.85597872318698,11.5394582532932,11.5543905661163,11.2924954344179,7.85228721376901,7.92993840418485,7.75447112259873,8.39764130973361
High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179503227852738,0.339874041348881,0.761716062589341,1.74455386513131,0.697374879419064,0.724100711307847,0.699557264166718,0.959974650011442,0.991776724901072,4.22269969691477,6.1674149347664,1.31430513179235,3.46961564193234,0.764653339194069,0.893509248780069,0.530148790877421,0.443274093451163,0.513330673282242,0.120347981733419,1.48734647699569,0.647750656841347,
High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247748,302707,1070147,5144499,1489031,1858694,1950417,3614505,4872125,3607944,3968947,9945986,6296633,5832068,8585833,6202700,4819147,6256686,917486,15123662,8424644,
Commercial service exports (current US$),,,,,,,,,,,,,,,,,,,,,10900000,12000000,13200000,13000000,15400000,15000000,16000000,22300000,29600000,40200000,31500000,9200000,18900000,73200000,78600000,93900000,122800000,-3220000,32630000,281600000,440300000,509400000,549180000,720922115.774249,1094524922.14689,1256252082.24563,1623045575.35294,2082535789.35781,2677407971.67908,2586651689.71958,2533773096.21497,2773022469.52969,2384237000.48341,2242543166.51019,2454016098.32733,2205497327.38097,2609903799.93551,3192859109.79038
"Computer, communications and other services (% of commercial service exports)",,,,,,,,,,,,,,,,,,,,,46.7889908256881,44.1666666666667,49.2424242424242,50.7692307692308,49.3506493506494,41.3333333333333,50.625,56.9506726457399,65.2027027027027,69.9004975124378,66.6666666666667,79.3478260869565,19.5767195767196,9.42622950819673,10.0508905852417,9.79765708200213,8.95765472312705,1363.35403726708,-107.232608029421,19.1761363636364,7.358619123325,8.95170789163723,5.90334680796825,14.7159603884017,22.2346143670462,20.2448878857147,25.7575886338218,23.8347259664,25.0705312395636,18.2850309467403,26.3781179593001,28.9899362667809,26.4198274972274,22.4420735097701,22.2704847706347,23.8487955137155,27.0350304552179,30.5054434304017
Export value index (2000 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.26327061,79.32996788,53.15855897,78.30273826,134.1086466,100,117.4812605,129.856968,171.3132936,231.528224,251.6444852,305.1858651,412.1080006,518.1390546,417.0873489,590.7193667,746.1541992,752.6346183,891.6876461,929.5671983,737.9679039,750.385083,
Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),,,,,,,,,,,,,,,,,,,,,,10.8637531961433,8.39105462556249,12.6310815848501,9.88644049447241,11.2598134985682,10.5253582506863,13.1051750132237,13.6647503867499,11.3321351693741,6.7273660614407,1.95132079048751,0.130050699520172,14.6786560252289,6.83125476774513,12.0092143786527,6.98734599492841,7.81640311675494,3.31275748056083,2.25516314992213,2.33045334307992,3.40343323943773,2.60481864513622,2.19322575774724,3.6741491491412,4.49729819725462,4.94827912001758,7.35739504220331,17.5329198281096,13.8697155606686,16.5515214503975,21.294278398878,19.8414202561899,19.5901399526656,20.7764454116129,22.6986583612068,17.883168921696,
Merchandise exports by the reporting economy (current US$),,,,,,,,,,,,,,,,,,,,,,273720909,253625068,217500994,210389169,198291668,286067840,230130639,258291597,305299897,224267475,171206601,114108575,122465156,141476732,201837158,210539982,141300939,206488161,275349258,256221006,307221334,338843628,447114893,604409568,638612868,748519457,998884083,1341832948,1100384073,1542193754,1951438533,1968913510,2440929499,2550133223,2015812612,1961477334,
"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",,,,,,,,,,,,,,,,,,,,,,28.0677396113718,27.5519713216992,22.3405452574621,28.9663661345609,35.4773544998371,29.2966822135616,31.6568321004836,25.4649434065794,24.7558236156234,21.1258476067473,11.9811945802253,15.0169739653659,6.0740362752651,5.68013756495308,5.36617147572005,2.67576207924251,0.397654116084819,0.296103174651258,1.2106660552541,2.18920731269005,3.11210190891235,2.28082524249209,2.35737260489778,5.02384419566303,1.93403619295689,0.008012617366071,0.002533627317796,0.000869258726832,0.46297180457282,0.312799801418467,0.212396185168493,0.224538608605515,0.500984932379647,0.499897216546322,0.5020528168022,0.261441206131215,
Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),,,,,,,,,,,,,,,,,,,,,,0.230825625381801,0.003942827922672,0.005891007560177,9.88644049447241E-05,0.002293591075143,0.000275459135847,0.02054181060176,0.001435973931432,0.405137706286223,1.59196423823829,1.11075565363277,1.35201057413959,,,,,,,,,,,0.018904984227399,0.001616288112765,0.104481765625806,0.024776911042942,0.024568216089995,0.006276191095585,0.032491564424888,0.029661253575535,0.251415041623553,0.026045532086374,0.029767922436829,0.047713742522384,0.033131402989754,0.10628912013724,
Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),,,,,,,,,,,,,,,,,,,,,,0.049818627483807,0.007168849729002,0.000417929124499,0.06481512363405,0.007794074332967,1.92262087202812,0.059255039047626,0.339340888430064,0.088997409651927,0.013196296074587,0.117154945445123,3.35412566496427,,,0.205240206562956,,,,,,,0.029202851056712,,0.00059959342007,0.002901288233985,0.002048176551274,1.04883931762481,0.005927041821304,0.000549808030528,0.016067306676435,0.059897966563316,0.573978031162984,0.053139879727432,0.051238891686719,0.074116660998448,0.261159785596584,
Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),,,,,,,,,,,,,,,,,,,,,,1.72371998077794,4.43388939771521,3.21628645062652,3.0590714486828,2.53444385772175,0.750298950067229,1.84559214646773,2.06426305072557,6.08352612709856,3.40462788908646,2.52643296154218,4.55102607319389,,0.017180917071226,0.077499604904266,0.034998103115635,0.014953899209403,0.294174250503398,0.058027757605216,,0.062442929174964,0.00900238265658,0.21078184036245,0.039344843726895,0.171649845301896,0.061437547908658,0.053163726305968,0.09284978445767,0.796267068471101,1.10603573356192,0.29676696970296,0.794054178641905,0.838708656206051,1.30523447558724,1.06704332892625,0.611023527636644,
Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),,,,,,,,,,,,,,,,,,,,,,0.008967162972559,0.007168849729002,,0.010802362169129,0.001375246891362,0.001588783975158,0.010073408782392,0.058985658755287,0.007478875762608,0.096676524315441,0.228018077410462,2.97775517747023,,0.274146140158228,0.089792683267964,1.72081566911125,0.061708011720998,0.054655433732106,0.021100837685933,,0.158422591837323,0.365046262578678,0.224884479524595,0.013447172960703,0.159086052115066,0.072437395571936,0.082701487996381,0.027167912409914,0.114859895832026,0.197447564036756,0.131138949893842,0.107263015326661,0.073715852946067,0.057132544561183,0.023477777506831,0.023262924943898,
Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),,,,,,,,,,,,,,,,,,,,,,10.8637531961433,8.39105462556249,12.6310815848501,9.88644049447241,11.2598134985682,10.5253582506863,13.1051750132237,13.6647503867499,11.3321351693741,6.7273660614407,1.95132079048751,0.130050699520172,14.6786560252289,6.83125476774513,12.0092143786527,6.98734599492841,7.81640311675494,3.31275748056083,2.25516314992213,2.33045334307992,3.40343323943773,2.60481864513622,2.19322575774724,3.6741491491412,4.49729819725462,4.94827912001758,7.35739504220331,17.5329198281096,13.8697155606686,16.5515214503975,21.294278398878,19.8414202561899,19.5901399526656,20.7764454116129,22.6986583612068,17.883168921696,
Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),,,,,,,,,,,,,,,,,,,,,,0.003321266187962,1.50544346034439,2.85474143626213,0.764816462581303,2.56738422312328,4.16303034972404,8.59590799641416,7.60240140526136,8.02145603082205,6.65255182455682,3.11381101479843,0.767298163174853,2.96341352800792,0.076940567159835,0.8263047381989,,,,,0.014209607778997,,0.002205737213981,0.3549412074717,0.102267739083839,0.512734735561263,1.20718344934085,2.70696634976813,2.78067654066876,4.7366621599584,5.53893872144421,2.51586264029153,2.77030487743466,4.47402467153354,3.28754275438888,2.65779014780765,3.19193568616582,
Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),,,,,,,,,,,,,,,,,,,,,,2.01665266280407,5.95761338544028,6.07733682357332,3.89960426147222,5.1132909931445,6.83781441493039,10.5313704013137,10.0664269771037,14.6065961496214,11.7590167722716,7.09617265282896,13.0022156529428,2.96341352800792,0.368267624389288,1.19883723293409,1.75581377222688,0.076661910930401,0.348829684235504,0.079128595291148,0.014209607778997,0.220865521012288,0.405457233505952,0.809512511586144,0.157275637304272,0.950853686838017,1.36788348041566,3.91623909778528,2.91289747045323,5.68083049671694,6.88815057929485,3.2550815680752,4.27164563465259,5.46935698284992,4.7488624087464,3.85555931822893,4.19367104448019,
Merchandise exports to high-income economies (% of total merchandise exports),,,,,,,,,,,,,,,,,,,,,,59.0518545296808,58.0993606672981,58.9510363341144,57.2475891094945,48.1495410084502,53.3401451208217,44.7066224849791,50.803879229567,49.3054450653811,60.3877695595405,78.9713119764582,71.8507596821711,76.2838941714981,87.1203400429125,81.4257769126932,88.5810781536022,91.7092808562298,96.0423096605524,96.4550421995326,95.466129736451,93.2635993306376,94.7088988788657,94.6398891257688,91.1447310178915,92.6178119229505,93.6758247822007,88.7238322326936,79.5533134427103,79.9864821380416,76.2475281688892,75.2382438478784,75.662395500552,74.4395181321048,73.9747949630944,72.943729503762,77.6617188276926,
Merchandise exports (current US$),49000000,49000000,41000000,48000000,60000000,,,,,,,,,,,,,,,,,,,,,,,,,,230000000,100000000,70000000,122460000,142700000,202000000,211250000,139000000,207740000,351120000,257930000,307190000,339550000,447950000,605400000,658000000,798000000,1077580000,1354830000,1090600000,1544613000,1951044000,1967989000,2331512000,2430632000,1929638000,1962114000,2301371000
