Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Population ages 50-54, male (% of male population)",4.23433563132387,4.06181436375433,3.83358063829542,3.56972844603955,3.29311154473252,3.02005624447353,2.73663391878238,2.45147705026961,2.19651754218205,2.02037602126194,1.95351564126792,2.01396748547303,2.16685261725452,2.39974780701182,2.69980468115372,3.05649022956183,3.45800699681633,3.92534261891831,4.41003400200988,4.84104887110324,5.17698714751453,5.39703340731229,5.51355652816461,5.56644956791252,5.61711372942258,5.69659858378158,5.82883265864935,6.00516769317565,6.16094653793617,6.19561708337195,6.05766142348529,5.81624337591678,5.40273969460615,4.91907253770721,4.54283357182866,4.38590165603367,4.34015047898069,4.52259940749599,4.86091745393405,5.23874177838844,5.5853849085881,5.89684011859543,6.20301856479347,6.49452425105338,6.75994515689875,6.99023733024867,7.18982408765296,7.32734349211554,7.42482412897461,7.52250644069749,7.64083507338867,7.75127124094425,7.89230087240626,8.0216677817761,8.07077684269464,8.00260674607908,7.82932951460034,7.54761693178115
"Population ages 50-54, female (% of female population)",4.21983064204495,4.18899011841763,4.13446275632807,4.0515942503467,3.93103616317543,3.7720294877351,3.57139126643844,3.33126453942571,3.10416795042505,2.96989760452507,2.97424528316692,3.11030206802164,3.37257733727714,3.7098520389751,4.0469436276137,4.33892392789294,4.58408521462764,4.79683657839736,4.98633422512047,5.16936115174849,5.35465628665198,5.52348039362755,5.6753813344128,5.81186248235981,5.93736101203496,6.05037195796834,6.18425349587009,6.33326546690626,6.44618198035113,6.44117049326573,6.27648770579849,6.02232085068711,5.5949607338075,5.09883634894782,4.7195921485204,4.57624807113841,4.57658933065,4.83280626480502,5.25623360387002,5.69819040882195,6.06469522907373,6.35167465984897,6.58897941122882,6.77742270379132,6.92458969351063,7.03547314419798,7.11791063018643,7.1312200320214,7.11091799569877,7.11520464645871,7.17665053036499,7.2787141261511,7.44810488389462,7.63231965722368,7.74454426492424,7.73436536703439,7.62850394870509,7.41015825858424
"Population ages 45-49, male (% of male population)",3.5532170498301,3.22103550574263,2.88816216737382,2.59852173566799,2.40887387742126,2.34921953763852,2.3828866187008,2.52770324984031,2.76926257280915,3.08494930603406,3.45731001236936,3.90384963915814,4.40042557327721,4.90017447871678,5.33905897267548,5.67757732497574,5.90820411012521,6.04080479506757,6.11181433973749,6.17805342932892,6.26959596453146,6.3565262215262,6.47937626707592,6.57382529880385,6.54215760006685,6.33647624516827,6.00720593442745,5.50092557043798,4.93780691499741,4.50622897499858,4.32130432619012,4.39615278241557,4.68814063752902,5.11595265341153,5.54904853504438,5.90873998914077,6.22456384565788,6.51640257657707,6.78042021297125,7.02249611785462,7.24558619589694,7.40578984078586,7.53207124006998,7.63653285691741,7.73703303559365,7.84275518613235,7.96891603030413,8.09788201688432,8.20008459550476,8.23050768617977,8.162769617403,7.97457683727509,7.69103218177494,7.36475154156344,7.08174074010592,6.89998311722809,6.83751325868498,6.8820573046897
"Population ages 45-49, female (% of female population)",4.30332295764834,4.06402858995467,3.77392370820044,3.50061847160852,3.33746800540133,3.33368472307978,3.46248425631246,3.73880247213638,4.10450820221137,4.46805548128944,4.77215291186334,5.03923927897308,5.25126444201134,5.42506933701448,5.5917645490853,5.76683539738183,5.93203743756897,6.09337336967999,6.24652335462866,6.38552128005594,6.50593673353282,6.60411853829768,6.70590572783832,6.76059445718777,6.69208984637292,6.46459070190773,6.12162022706124,5.60734550798021,5.04376532182091,4.6235909238472,4.46316178206888,4.57415405170783,4.92149323807141,5.41017482482089,5.88363006938614,6.24391843539635,6.53454484501227,6.76125494763907,6.92864540296081,7.05922364891904,7.16843877665989,7.21205131826276,7.21387854967594,7.19987059217603,7.20884497638051,7.26346688762549,7.37817167138663,7.53784181594882,7.70058731921107,7.79945780124135,7.79373339887111,7.67361209131336,7.4526820037877,7.17840474325012,6.93042478289413,6.76166841992426,6.69970238809954,6.72131276094966
"Adjusted net enrollment rate, primary, male (% of primary school age children)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adjusted net enrollment rate, primary, female (% of primary school age children)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adjusted net enrollment rate, primary (% of primary school age children)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Primary education, teachers (% female)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.9979019165039,84.5816421508789,85.5197906494141,86.0582122802734,
"Primary education, teachers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9505,9573,9475,9346,
Trained teachers in primary education (% of total teachers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trained teachers in primary education, male (% of male teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trained teachers in primary education, female (% of female teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Repeaters, primary, total (% of total enrollment)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076959997415543,0.061620000749826,0.065609999001026,0.056779999285936,0.07141999900341,0.09782999753952,0.126069992780685,0.13527999818325,0.154740005731583,
"Repeaters, primary, male (% of male enrollment)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101729996502399,0.078910000622273,0.09706000238657,0.07863000035286,0.096969999372959,0.112549997866154,0.15225000679493,0.162980005145073,0.169459998607635,
"Repeaters, primary, female (% of female enrollment)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050829999148846,0.04355999827385,0.032699998468161,0.033700000494719,0.044429998844862,0.082269996404648,0.098379999399185,0.106080003082752,0.139109998941422,
"Persistence to last grade of primary, total (% of cohort)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7435836791992,80.5639114379883,83.3074035644531,82.7721481323242,86.517219543457,97.0373382568359,95.5952529907227,,
"Persistence to last grade of primary, male (% of cohort)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0502319335938,81.1116561889648,83.0017623901367,82.8159332275391,86.4117584228516,96.4854431152344,96.6529312133789,,
"Persistence to last grade of primary, female (% of cohort)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.4148788452148,79.9998931884766,83.6339492797852,82.7265777587891,86.6294097900391,97.6205825805664,94.4909820556641,,
"Persistence to grade 5, total (% of cohort)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2280120849609,80.5639114379883,83.3074035644531,82.7721481323242,86.517219543457,97.0373382568359,95.5952529907227,,
"Persistence to grade 5, male (% of cohort)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4506912231445,81.1116561889648,83.0017623901367,82.8159332275391,86.4117584228516,96.4854431152344,96.6529312133789,,
"Persistence to grade 5, female (% of cohort)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9890899658203,79.9998931884766,83.6339492797852,82.7265777587891,86.6294097900391,97.6205825805664,94.4909820556641,,
"School enrollment, primary, private (% of total primary)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21582996845245,1.52128994464874,1.21353995800018,1.31853997707367,1.51159000396729,1.60979998111725,1.59384000301361,
"Over-age students, primary (% of enrollment)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0141696929932,2.82476997375488,2.32085990905762,2.18821001052856,2.3657500743866,2.6412398815155,3.58116006851196,3.45321011543274,
"Over-age students, primary, male (% of male enrollment)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1817092895508,2.94751000404358,2.48418998718262,2.31565999984741,2.56477999687195,2.83600997924805,3.73411011695862,3.69810009002686,
"Over-age students, primary, female (% of female enrollment)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8391704559326,2.69630002975464,2.14835000038147,2.0535900592804,2.15536999702454,2.43528008460999,3.41997003555298,3.19316005706787,
Net intake rate in grade 1 (% of official school-age population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Net intake rate in grade 1, male (% of official school-age population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Net intake rate in grade 1, female (% of official school-age population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School enrollment, primary, male (% net)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School enrollment, primary, female (% net)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School enrollment, primary (% net)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gross intake ratio in first grade of primary education, total (% of relevant age group)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gross intake ratio in first grade of primary education, male (% of relevant age group)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School enrollment, primary, male (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School enrollment, primary, female (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School enrollment, primary (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pupil-teacher ratio, primary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0992107391357,16.8205394744873,17.1640090942383,17.2865390777588,
"Primary education, pupils (% female)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7731399536133,48.6683502197266,48.9113006591797,48.8591995239258,48.6338310241699,48.6310195922852,48.6143913269043,48.6054801940918,48.6887283325195,48.4990081787109,
"Primary education, pupils",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198800,181917,173647,175271,170842,166620,162528,161023,162629,161560,
"Primary education, duration (years)",,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5
"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0996322631836,74.3497161865234,,,78.0453796386719,79.8734512329102,,
"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7604904174805,84.1472320556641,,,87.4502487182617,88.7158203125,,
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.2518882751465,65.3299331665039,,,69.4868316650391,71.7043380737305,,
"Primary completion rate, total (% of relevant age group)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Primary completion rate, male (% of relevant age group)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Primary completion rate, female (% of relevant age group)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primary school starting age (years),,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Trained teachers in preprimary education (% of total teachers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trained teachers in preprimary education, male (% of male teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trained teachers in preprimary education, female (% of female teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School enrollment, preprimary, male (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School enrollment, preprimary, female (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School enrollment, preprimary (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pupil-teacher ratio, preprimary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Preprimary education, duration (years)",,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
"School enrollment, tertiary (gross), gender parity index (GPI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School enrollment, secondary (gross), gender parity index (GPI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School enrollment, primary (gross), gender parity index (GPI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Compulsory education, duration (years)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,
"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.063591003418,,,,,,,,,96.6631011962891,,,,,,,,,,,98.1420364379883,,96.9917678833008,,,,
"Literacy rate, adult male (% of males ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.305419921875,,,,,,,,,99.0337066650391,,,,,,,,,,,99.5413284301758,,99.1762771606445,,,,
"Literacy rate, adult female (% of females ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.9593276977539,,,,,,,,,94.3599395751953,,,,,,,,,,,96.8037109375,,94.9104919433594,,,,
"Literacy rate, youth total (% of people ages 15-24)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0199584960938,,,,,,,,,99.7939300537109,,,,,,,,,,,99.4623107910156,,99.6624298095703,,,,
"Literacy rate, youth male (% of males ages 15-24)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2854385375977,,,,,,,,,99.7481994628906,,,,,,,,,,,99.7512512207031,,99.6576538085938,,,,
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.994459986686707,,,,,,,,,1.00095999240875,,,,,,,,,,,0.99397999048233,,1.00010001659393,,,,
"Literacy rate, youth female (% of females ages 15-24)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7354583740234,,,,,,,,,99.8436279296875,,,,,,,,,,,99.1504364013672,,99.6674728393555,,,,
Real effective exchange rate index (2010 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coverage of social insurance programs in richest quintile (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4868374811028,,,,,,,,,,
Coverage of social insurance programs in 4th quintile (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.844904203574,,,,,,,,,,
Coverage of social insurance programs in 3rd quintile (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9188055016967,,,,,,,,,,
Coverage of social insurance programs in 2nd quintile (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4471666922166,,,,,,,,,,
Coverage of social insurance programs in poorest quintile (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9191758677108,,,,,,,,,,
Coverage of social insurance programs (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5237912263429,,,,,,,,,,
Benefit incidence of social insurance programs to poorest quintile (% of total social insurance benefits),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7865365463511,,,,,,,,,,
Adequacy of social insurance programs (% of total welfare of beneficiary households),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0065210069756,,,,,,,,,,
Coverage of social safety net programs in richest quintile (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2468495117266,,,,,,,,,,
Coverage of social safety net programs in 4th quintile (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9292612471815,,,,,,,,,,
Coverage of social safety net programs in 3rd quintile (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1736016468499,,,,,,,,,,
Informal payments to public officials (% of firms),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3,,,23.1,,,,10.3,,,,5.9,,,,
Firms competing against unregistered firms (% of firms),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5,,,,44,,,,
Bribery incidence (% of firms experiencing at least one bribe payment request),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,,,10.7,,,,
Firms using banks to finance investment (% of firms),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,,,38.1,,,,59.7,,,,38,,,,
Firms using banks to finance working capital (% of firms),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,,,45.4,,,,,,,,46.7,,,,
"Time to export, documentary compliance (hours)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4
"Time to export, border compliance (hours)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5
Time to export (days),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,23,20,17,17,17,16,16,16,16,,,
Documents to export (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,8,8,8,8,8,8,8,8,,,
"Cost to export, documentary compliance (US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,92,92,92
"Cost to export, border compliance (US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,106,106,106
Cost to export (US$ per container),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170,1170,1050,1090,1145,1260,1260,1260,1260,1260,,,
Time required to get electricity (days),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,125,125,125,125,125,125,125,125
Firms experiencing electrical outages (% of firms),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8,,,,51.6,,,,
Power outages in firms in a typical month (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,1,,,,
Delay in obtaining an electrical connection (days),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,,6.8,,,,50.2,,,,45.1,,,,
Average time to clear exports through customs (days),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,2.1,,,,1.3,,,,2.8,,,,
Public credit registry coverage (% of adults),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,23.2,30.2,35.3,36.2,39.1,39.7,38,37.6,41.5
Private credit bureau coverage (% of adults),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,19.3,22.9,63.7,69.2,64.3,47.2,39.6,4.8,4.9,8.1,9.9,10.4,12.1
Depth of credit information index (0=low to 8=high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,6,6,6
New businesses registered (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896,1939,1897,1828,1900,2192,2323,2814,
"New business density (new registrations per 1,000 people ages 15-64)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.729780630867642,0.746551099478415,0.728750133975545,0.699150119540137,0.722103982973548,0.829678885505071,0.924546989087831,1.13211236315783,
Ease of doing business index (1=most business-friendly regulations),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
Business extent of disclosure index (0=less disclosure to 10=more disclosure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3
Distance to frontier score (0=lowest performance to 100=frontier),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.01,63.78,64.2
Subsidies and other transfers (% of expense),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0615440881703,40.5770877187943,43.1435060712197,45.236259639407,44.229151121064,42.0358172541112,46.8732126441892,46.5269545620527,47.245549686478,50.1291329130902,47.1469782523676,47.2223601373633,
Subsidies and other transfers (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2421508010.36,2766568516.69,3509218275.08,4367207085.65,4368026130.13,4175738958.39,4686849974.89,4762230938.32,4727404288.22,5478505088.09,4975306561.9,4988018303.97,
Expense (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6109245182404,33.9879773067555,36.0789745342413,37.8310007459561,39.8245485260411,39.1633455142932,38.1186179452594,39.0326694266153,37.3655580614393,39.9462725386932,36.9160703202984,35.3266106177172,
Expense (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5757059239.87,6818055883.81,8133827300.19,9654217922.663,9875898631.14,9933764182.92809,9998994544,10235423709,10006030874,10928784859.6707,10552758090.3876,10562831441.42,
Other expense (% of expense),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13073197075474,3.60382674925648,3.70543887922184,3.29933829069956,3.5321308490358,5.10504228730865,3.88027188626497,4.74172444930877,3.50597410819062,4.69407412687834,5.39321184201519,5.29814623610775,
Other expense (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237808686.5966,245710921.72,301393999.15,318525308.59,348829662.17,507122862.26,387988174.2,485335588.5,350808851.7,513005262.48,569132598.99,559634256.44,
Interest payments (% of expense),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62447077393825,1.53218558780165,1.28684183603892,1.18610288070247,1.13975937415031,1.08874670171812,1.43786439793861,1.76888865910651,1.79368218787289,1.96148909245816,2.27059901151193,2.19018703103435,
Interest payments (% of revenue),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47696312449443,1.36383057054086,1.19636342862629,1.18064155322735,1.20272089267393,1.1062948110557,1.40267944972627,1.74140778067451,1.73253256771841,1.97495191305621,2.16273138418052,2.02430041300093,
Interest payments (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93521744.79,104465269.619999,104669492.57,114508956.89,112561480.43,108153529.898086,143771982.7,181053249.2,179476393.5,214366922.96066,239610820.887586,231345764.34,
Goods and services expense (% of expense),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2396856302196,25.5038651003004,24.3245066768726,22.6950057805266,22.8652764475503,23.5534018398687,18.5525704293254,18.3084028006798,18.6795906642332,16.9567515438843,17.7918859561485,18.044824395908,
Goods and services expense (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395493061.29,1738867775.07,1978513364.72,2191025315.613,2258151523.69,2339739395.83,1855070505,1873942601,1869085609,1853166895.42,1877534684.67,1906044384.84,
Compensation of employees (% of expense),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9435675369171,28.7830348438471,27.539706536647,27.5832934086644,28.2336822081996,28.2169919169934,29.2560806501826,28.6540295192776,28.7752033474287,26.2585523236887,27.3973249379567,27.2444821995865,
Compensation of employees (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608727736.8334,1962443400.71,2240032168.67,2662951255.92,2788329834.72,2803009436.55,2925313908,2932861331,2879255731,2869740690.72,2891173423.94,2877788731.83,
"Taxes on income, profits and capital gains (% of total taxes)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6126833888568,3.86336832164484,5.9921053291508,4.97946886875555,10.4997530221688,12.5239681467322,12.7324977765262,13.0068677986847,13.4391109601005,13.0107782182784,13.2170486545954,14.3148423502517,
"Taxes on income, profits and capital gains (% of revenue)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00257807877148,2.1942387814766,3.30388729994729,2.65994183423368,5.27113331597381,6.3967080283014,6.6165894725502,6.71772519549421,6.86176820483562,6.48601356139308,6.79875799309685,7.47328100967763,
